year,name,rank,count,prop100k,cum_prop100k,pctwhite,pctblack,pctapi,pctaian,pct2prace,pcthispanic
2000,EL,20982,1168,0.43,75562.27,9.85,53.0,16.35,0.77,18.66,1.37
2000,GOLLA,20982,1168,0.43,75562.7,81.93,1.88,9.85,,,4.28
2000,GONSER,20982,1168,0.43,75563.14,94.69,0.51,0.6,0.68,1.63,1.88
2000,HABECK,20982,1168,0.43,75563.57,97.26,,,1.2,0.86,0.43
2000,KLEINHANS,20982,1168,0.43,75564.0,95.8,,,0.86,1.46,1.46
2000,KNOBEL,20982,1168,0.43,75564.44,97.0,,,,1.11,0.86
2000,PARRAMORE,20982,1168,0.43,75564.87,78.68,16.61,1.11,0.43,1.88,1.28
2000,PEKAR,20982,1168,0.43,75565.3,96.15,,,,1.46,1.71
2000,REMMERS,20982,1168,0.43,75565.73,95.72,,1.03,,1.54,1.2
2000,COMBEST,20995,1167,0.43,75566.17,82.69,12.51,0.77,0.43,2.14,1.46
2000,DEA,20995,1167,0.43,75566.6,44.56,1.54,49.87,0.43,1.54,2.06
2000,FOO,20995,1167,0.43,75567.03,6.6,2.14,80.29,0.0,9.85,1.11
2000,GODBEE,20995,1167,0.43,75567.46,72.75,24.76,,,1.71,0.69
2000,HILAIRE,20995,1167,0.43,75567.9,11.31,74.98,0.6,0.43,9.43,3.26
2000,LEPAK,20995,1167,0.43,75568.33,96.92,,,,0.6,1.63
2000,PLUMER,20995,1167,0.43,75568.76,86.29,10.45,0.51,1.29,0.43,1.03
2000,SGRO,20995,1167,0.43,75569.19,96.92,,,0.0,0.77,1.97
2000,VIERLING,20995,1167,0.43,75569.63,97.51,,0.6,,0.86,0.77
2000,AMOR,21004,1166,0.43,75570.06,40.99,2.14,15.44,0.0,5.15,36.28
2000,ASPLUND,21004,1166,0.43,75570.49,97.17,,0.6,,0.94,0.86
2000,CACCIATORE,21004,1166,0.43,75570.92,94.6,,,,1.37,3.43
2000,CALLAHAM,21004,1166,0.43,75571.36,65.69,30.79,0.43,0.77,0.6,1.72
2000,DRIES,21004,1166,0.43,75571.79,96.48,,,,1.54,1.37
2000,FRIEDL,21004,1166,0.43,75572.22,96.05,,0.51,,0.77,2.06
2000,GAETANO,21004,1166,0.43,75572.65,93.65,0.6,,,1.37,4.03
2000,HARM,21004,1166,0.43,75573.09,95.45,0.51,1.63,0.0,1.29,1.11
2000,HARTRANFT,21004,1166,0.43,75573.52,98.28,,,,0.69,0.43
2000,HOLTSCLAW,21004,1166,0.43,75573.95,96.91,0.51,0.51,0.69,0.94,0.43
2000,KIMMELL,21004,1166,0.43,75574.38,96.91,,0.51,,0.6,1.2
2000,KINDLER,21004,1166,0.43,75574.81,95.8,0.86,,,1.54,1.2
2000,LENGACHER,21004,1166,0.43,75575.25,98.54,,,0.0,0.94,0.0
2000,POLITTE,21004,1166,0.43,75575.68,95.03,1.54,,,1.37,1.37
2000,ROUSSELL,21004,1166,0.43,75576.11,56.6,36.19,,,2.57,2.66
2000,SABBAGH,21004,1166,0.43,75576.54,85.08,1.11,,,8.06,5.57
2000,SCARDINO,21004,1166,0.43,75576.98,95.54,,0.43,,0.6,3.17
2000,TILLY,21004,1166,0.43,75577.41,86.79,8.66,0.51,1.63,1.11,1.29
2000,TRONE,21004,1166,0.43,75577.84,83.62,12.44,,0.94,1.89,
2000,WERLEY,21004,1166,0.43,75578.27,96.31,,0.51,,0.77,1.89
2000,ZAPPA,21004,1166,0.43,75578.7,97.86,,0.6,,0.43,0.77
2000,BRANDOW,21025,1165,0.43,75579.14,91.85,3.61,0.77,0.86,1.72,1.2
2000,BULTMAN,21025,1165,0.43,75579.57,96.57,1.2,0.69,0.0,0.69,0.86
2000,CELLI,21025,1165,0.43,75580.0,94.76,,0.86,,1.8,2.32
2000,CONDIE,21025,1165,0.43,75580.43,96.48,,,,0.86,1.8
2000,EGGE,21025,1165,0.43,75580.86,96.22,,0.6,,1.29,1.37
2000,HUST,21025,1165,0.43,75581.3,94.85,0.6,0.77,1.12,1.29,1.37
2000,KLEMAN,21025,1165,0.43,75581.73,97.25,,0.52,,,1.46
2000,KRAFFT,21025,1165,0.43,75582.16,96.14,,0.86,0.77,,1.55
2000,LADOUCEUR,21025,1165,0.43,75582.59,85.41,10.21,,,2.06,1.03
2000,MARGULIES,21025,1165,0.43,75583.02,94.76,,,0.0,1.55,3.26
2000,OLER,21025,1165,0.43,75583.45,90.9,4.98,,,2.32,1.12
2000,SEIDEN,21025,1165,0.43,75583.89,96.05,0.6,0.86,0.0,1.46,1.03
2000,WEIER,21025,1165,0.43,75584.32,97.42,,,0.52,0.43,0.86
2000,WITHEY,21025,1165,0.43,75584.75,93.99,1.55,,,1.8,2.15
2000,ACERO,21039,1164,0.43,75585.18,5.84,,3.61,,1.29,89.0
2000,FOULKE,21039,1164,0.43,75585.61,92.44,2.84,1.46,0.69,1.46,1.12
2000,GERING,21039,1164,0.43,75586.04,92.96,,,1.2,2.41,2.23
2000,KLUTTZ,21039,1164,0.43,75586.48,90.29,8.42,,,0.6,
2000,KNAUFF,21039,1164,0.43,75586.91,96.05,,,1.2,1.46,0.95
2000,MCGOWN,21039,1164,0.43,75587.34,79.38,17.35,,,0.77,1.72
2000,MIKELS,21039,1164,0.43,75587.77,96.39,0.6,,,0.52,1.98
2000,PAVEL,21039,1164,0.43,75588.2,93.04,0.77,1.37,0.86,2.41,1.55
2000,RUESCH,21039,1164,0.43,75588.63,97.68,,0.77,,,0.95
2000,RYDBERG,21039,1164,0.43,75589.07,96.13,,0.43,,1.12,1.8
2000,SHONK,21039,1164,0.43,75589.5,97.34,,,0.0,0.69,1.37
2000,SIGEL,21039,1164,0.43,75589.93,96.31,1.03,,,0.95,0.95
2000,WEISGERBER,21039,1164,0.43,75590.36,96.56,,0.77,,1.2,1.37
2000,WIEBER,21039,1164,0.43,75590.79,96.74,,0.86,,0.52,1.37
2000,ZINSER,21039,1164,0.43,75591.22,96.65,,,,0.52,2.49
2000,ACETO,21054,1163,0.43,75591.65,98.19,,,0.0,0.43,1.03
2000,ATNIP,21054,1163,0.43,75592.08,95.96,,,1.29,0.86,1.12
2000,CHENIER,21054,1163,0.43,75592.52,58.9,35.68,,,3.18,1.63
2000,CROSBIE,21054,1163,0.43,75592.95,90.63,6.28,,,1.38,1.12
2000,HISEY,21054,1163,0.43,75593.38,96.22,,,0.6,1.38,1.2
2000,IMHOF,21054,1163,0.43,75593.81,97.08,,,,0.86,1.55
2000,KLOCKE,21054,1163,0.43,75594.24,98.11,,,,0.69,0.43
2000,LILIENTHAL,21054,1163,0.43,75594.67,94.41,1.72,0.77,,,2.32
2000,LUCKIE,21054,1163,0.43,75595.1,68.01,28.72,,,1.12,1.2
2000,RENDEROS,21054,1163,0.43,75595.53,1.72,,0.0,0.43,,97.25
2000,SCHAAD,21054,1163,0.43,75595.97,96.9,,0.52,,0.86,1.55
2000,SHOULTS,21054,1163,0.43,75596.4,96.65,,0.6,,1.38,1.2
2000,SLEVIN,21054,1163,0.43,75596.83,96.04,,0.43,,1.46,1.63
2000,TENENBAUM,21054,1163,0.43,75597.26,96.9,,,0.0,1.03,1.89
2000,VRANA,21054,1163,0.43,75597.69,95.79,,0.52,,2.06,1.38
2000,AGARD,21069,1162,0.43,75598.12,32.36,52.75,1.81,4.56,3.36,5.16
2000,BOECKMAN,21069,1162,0.43,75598.55,98.02,,0.43,0.6,0.52,
2000,BREITENSTEIN,21069,1162,0.43,75598.98,95.27,,0.95,,1.98,1.46
2000,BRUTUS,21069,1162,0.43,75599.41,7.31,80.21,0.77,0.0,9.12,2.58
2000,COLARUSSO,21069,1162,0.43,75599.84,96.3,0.43,,,1.72,1.2
2000,COURTOIS,21069,1162,0.43,75600.27,92.69,2.75,,,1.81,2.15
2000,DICESARE,21069,1162,0.43,75600.7,96.04,0.0,,,,3.27
2000,DOWNEN,21069,1162,0.43,75601.14,96.56,,,,1.38,1.46
2000,FRANZESE,21069,1162,0.43,75601.57,96.82,,,,0.95,1.81
2000,GARBE,21069,1162,0.43,75602.0,96.47,,,,1.12,1.89
2000,IANNUCCI,21069,1162,0.43,75602.43,96.99,,0.43,,1.12,1.03
2000,KILLGORE,21069,1162,0.43,75602.86,92.17,0.95,0.43,0.86,2.67,2.93
2000,KIST,21069,1162,0.43,75603.29,96.21,,,,1.03,2.15
2000,MCCOLGAN,21069,1162,0.43,75603.72,95.96,,1.29,,1.38,1.03
2000,SEIB,21069,1162,0.43,75604.15,97.85,,,,0.43,1.12
2000,SERENO,21069,1162,0.43,75604.58,63.34,,2.67,,2.07,31.24
2000,TYSINGER,21069,1162,0.43,75605.01,93.55,5.16,0.0,,,0.77
2000,VARMA,21069,1162,0.43,75605.44,6.8,,84.77,,6.8,1.38
2000,WOODFORK,21069,1162,0.43,75605.87,5.08,89.67,,,3.7,0.95
2000,ALLUMS,21088,1161,0.43,75606.3,58.48,39.02,,,1.38,0.52
2000,ARTERBURN,21088,1161,0.43,75606.73,97.33,,,,0.78,1.03
2000,ASKIN,21088,1161,0.43,75607.16,84.07,13.87,,,0.6,1.03
2000,AUYEUNG,21088,1161,0.43,75607.6,1.38,,96.47,0.0,1.89,
2000,BARCOMB,21088,1161,0.43,75608.03,96.55,0.6,,,1.29,0.95
2000,BIRKS,21088,1161,0.43,75608.46,64.69,32.39,,,1.38,1.21
2000,ELLISTON,21088,1161,0.43,75608.89,80.02,15.16,,,1.29,2.67
2000,ENGMAN,21088,1161,0.43,75609.32,94.66,,,0.95,1.64,1.89
2000,FOUGHT,21088,1161,0.43,75609.75,94.66,0.43,0.52,0.43,1.46,2.5
2000,HAPP,21088,1161,0.43,75610.18,95.0,1.12,,,0.6,2.41
2000,HUSON,21088,1161,0.43,75610.61,89.15,4.74,0.95,1.12,0.95,3.1
2000,RICHARSON,21088,1161,0.43,75611.04,45.13,47.29,,,2.67,3.96
2000,SEGALL,21088,1161,0.43,75611.47,97.07,,,0.0,0.6,1.81
2000,SHARPLES,21088,1161,0.43,75611.9,93.2,3.19,,,1.64,1.38
2000,SJOBERG,21088,1161,0.43,75612.33,94.66,,0.52,,1.72,2.58
2000,STURMAN,21088,1161,0.43,75612.76,95.52,,0.43,,2.24,1.29
2000,YEATON,21088,1161,0.43,75613.19,93.11,2.76,1.03,0.69,1.72,0.69
2000,ANTAL,21105,1160,0.43,75613.62,95.69,,0.69,,1.55,1.55
2000,BASFORD,21105,1160,0.43,75614.05,94.83,1.9,,,1.55,1.29
2000,BUYS,21105,1160,0.43,75614.48,95.6,0.78,0.52,0.43,0.86,1.81
2000,GAUT,21105,1160,0.43,75614.91,72.93,21.9,0.78,1.03,1.64,1.72
2000,GROSECLOSE,21105,1160,0.43,75615.34,97.07,,,,1.21,1.03
2000,HOLLOMON,21105,1160,0.43,75615.77,65.43,30.86,,,1.55,1.29
2000,MOTYKA,21105,1160,0.43,75616.2,97.16,,,1.12,0.69,0.78
2000,REDDELL,21105,1160,0.43,75616.63,95.43,,,0.78,1.55,1.98
2000,ANSEL,21113,1159,0.43,75617.06,95.86,0.69,0.52,0.0,1.04,1.9
2000,BEHLER,21113,1159,0.43,75617.49,95.69,,0.43,,1.55,1.9
2000,BROWNSON,21113,1159,0.43,75617.92,88.27,7.68,0.69,0.0,1.29,2.07
2000,CIESLA,21113,1159,0.43,75618.35,96.29,,0.52,,1.55,1.29
2000,DEWALL,21113,1159,0.43,75618.78,97.5,,,,,1.12
2000,FAUSETT,21113,1159,0.43,75619.21,95.0,0.86,,,1.55,1.73
2000,GIRGIS,21113,1159,0.43,75619.64,81.28,1.64,,,13.89,2.07
2000,HELMERS,21113,1159,0.43,75620.07,97.58,,,,0.86,1.04
2000,PIZZUTO,21113,1159,0.43,75620.5,96.46,,0.52,,0.86,1.73
2000,POUNCY,21113,1159,0.43,75620.93,10.35,85.85,,,2.33,1.04
2000,SAO,21113,1159,0.43,75621.36,3.88,,80.59,,7.51,6.13
2000,CARDAMONE,21124,1158,0.43,75621.79,97.32,,0.43,,1.47,0.69
2000,COGER,21124,1158,0.43,75622.21,56.04,37.22,0.6,1.73,3.11,1.3
2000,GAU,21124,1158,0.43,75622.64,78.24,0.78,19.17,,1.04,
2000,HENEGHAN,21124,1158,0.43,75623.07,95.77,,0.6,,1.21,1.55
2000,HERRERO,21124,1158,0.43,75623.5,21.85,,7.94,,1.04,68.83
2000,HOURIGAN,21124,1158,0.43,75623.93,96.98,0.0,,,0.86,1.81
2000,ISSAC,21124,1158,0.43,75624.36,22.71,55.53,12.44,2.76,3.28,3.28
2000,KUTA,21124,1158,0.43,75624.79,95.16,0.69,0.43,0.0,1.47,2.25
2000,NOVELLI,21124,1158,0.43,75625.22,97.24,0.0,,,0.6,1.81
2000,PARKISON,21124,1158,0.43,75625.65,92.4,3.11,0.43,0.86,2.42,0.78
2000,PLANCARTE,21124,1158,0.43,75626.08,2.76,,0.0,,,96.98
2000,REACH,21124,1158,0.43,75626.51,88.0,,6.39,,1.99,2.5
2000,SARINANA,21124,1158,0.43,75626.94,4.84,,0.0,,,94.39
2000,SOUTER,21124,1158,0.43,75627.37,84.37,12.18,,0.86,,1.73
2000,VERCHER,21124,1158,0.43,75627.8,70.38,22.63,0.52,2.25,1.9,2.33
2000,VERVILLE,21124,1158,0.43,75628.22,94.39,1.38,0.78,0.69,1.12,1.64
2000,WHITELAW,21124,1158,0.43,75628.65,78.93,16.67,,,1.99,1.12
2000,ZWEIG,21124,1158,0.43,75629.08,94.82,,0.52,,1.04,3.11
2000,ANGSTADT,21142,1157,0.43,75629.51,97.67,0.43,,,0.86,0.69
2000,ARGENTO,21142,1157,0.43,75629.94,94.3,,0.61,,0.95,3.98
2000,BERKHEIMER,21142,1157,0.43,75630.37,97.67,0.0,0.69,0.0,0.61,1.04
2000,BRODE,21142,1157,0.43,75630.8,96.02,1.12,,,0.61,1.38
2000,BROSSEAU,21142,1157,0.43,75631.23,96.89,0.0,0.86,0.43,0.69,1.12
2000,DIERINGER,21142,1157,0.43,75631.66,95.76,,0.52,,1.82,1.82
2000,HANNIBAL,21142,1157,0.43,75632.09,44.17,48.23,,,2.16,4.32
2000,KINNETT,21142,1157,0.43,75632.51,96.89,,,0.95,1.12,0.69
2000,MACLACHLAN,21142,1157,0.43,75632.94,94.12,,0.61,,0.69,3.63
2000,PERKO,21142,1157,0.43,75633.37,98.1,,0.43,,0.43,0.61
2000,PIGFORD,21142,1157,0.43,75633.8,39.5,56.96,,,2.77,0.61
2000,POPOCA,21142,1157,0.43,75634.23,1.99,0.52,,,0.0,97.15
2000,PRESSWOOD,21142,1157,0.43,75634.66,69.4,26.62,,,1.73,1.64
2000,ROSENKRANZ,21142,1157,0.43,75635.09,96.2,,0.86,,1.04,1.38
2000,BEERMAN,21156,1156,0.43,75635.52,94.9,,0.61,,2.16,1.47
2000,CALLIER,21156,1156,0.43,75635.94,44.55,49.83,,,3.11,1.82
2000,COWIN,21156,1156,0.43,75636.37,90.92,3.29,,,2.34,2.42
2000,CREGER,21156,1156,0.43,75636.8,95.16,,0.69,,2.08,1.82
2000,DIDIO,21156,1156,0.43,75637.23,94.2,1.12,,,1.21,2.85
2000,EYSTER,21156,1156,0.43,75637.66,96.28,,,0.78,1.12,1.3
2000,KAYA,21156,1156,0.43,75638.09,42.21,1.04,37.37,2.08,8.04,9.26
2000,KOBUS,21156,1156,0.43,75638.52,96.54,0.69,,,0.78,1.64
2000,LIBBEY,21156,1156,0.43,75638.94,96.11,,0.43,,1.38,1.73
2000,LOPP,21156,1156,0.43,75639.37,86.51,7.96,0.78,0.61,1.47,2.68
2000,MERK,21156,1156,0.43,75639.8,96.19,0.78,,,1.21,1.3
2000,MINEAR,21156,1156,0.43,75640.23,96.37,,,0.43,1.04,1.73
2000,PONTIOUS,21156,1156,0.43,75640.66,95.07,,,0.69,1.99,1.47
2000,PREVATTE,21156,1156,0.43,75641.09,93.86,0.87,0.43,2.77,0.95,1.12
2000,SESAY,21156,1156,0.43,75641.52,1.47,87.72,,0.69,9.6,
2000,STEMEN,21156,1156,0.43,75641.94,97.23,,,,1.3,0.95
2000,STRAHL,21156,1156,0.43,75642.37,94.38,,0.52,,0.78,3.72
2000,THONG,21156,1156,0.43,75642.8,2.42,2.16,88.75,,6.14,
2000,TRILLO,21156,1156,0.43,75643.23,21.54,,2.77,,1.38,74.13
2000,TUMLIN,21156,1156,0.43,75643.66,91.09,6.57,0.0,,1.73,
2000,ALMEDA,21176,1155,0.43,75644.09,24.24,,19.83,,3.12,49.44
2000,BAIL,21176,1155,0.43,75644.51,85.37,7.45,2.25,,,3.2
2000,BUCHANON,21176,1155,0.43,75644.94,45.37,50.65,,,2.42,1.13
2000,DILDAY,21176,1155,0.43,75645.37,92.81,3.64,,,1.21,1.3
2000,DIMINO,21176,1155,0.43,75645.8,96.02,,0.69,,,2.68
2000,DIVELY,21176,1155,0.43,75646.23,98.01,0.0,0.43,0.0,0.69,0.87
2000,ELLEN,21176,1155,0.43,75646.66,78.35,15.5,1.04,0.61,1.56,2.94
2000,GRIESS,21176,1155,0.43,75647.08,96.36,,0.61,,1.04,1.9
2000,LACKNER,21176,1155,0.43,75647.51,96.54,0.43,0.43,0.43,0.95,1.21
2000,LIKES,21176,1155,0.43,75647.94,96.19,0.52,,,0.61,2.6
2000,MAZZONI,21176,1155,0.43,75648.37,93.07,0.61,0.0,0.0,1.39,4.94
2000,OSER,21176,1155,0.43,75648.8,96.97,0.69,,,0.52,1.04
2000,REQUENA,21176,1155,0.43,75649.22,7.1,4.5,,,1.9,86.15
2000,RESH,21176,1155,0.43,75649.65,97.58,0.61,,,0.61,0.87
2000,WELTE,21176,1155,0.43,75650.08,98.44,0.43,,0.0,,0.78
2000,WETZLER,21176,1155,0.43,75650.51,95.15,,0.52,,1.04,2.94
2000,ALLING,21192,1154,0.43,75650.94,95.23,0.69,0.87,0.61,1.56,1.04
2000,ALRED,21192,1154,0.43,75651.36,90.64,4.77,,,1.47,1.65
2000,ATTANASIO,21192,1154,0.43,75651.79,94.37,0.43,,,1.82,2.86
2000,BARBE,21192,1154,0.43,75652.22,90.12,3.73,1.04,0.69,1.04,3.38
2000,CERULLO,21192,1154,0.43,75652.65,98.09,,,,0.52,0.95
2000,ESTERLINE,21192,1154,0.43,75653.08,95.93,,0.95,0.95,,1.82
2000,GARRIOTT,21192,1154,0.43,75653.5,95.93,,0.43,,1.21,1.82
2000,HENDERSHOTT,21192,1154,0.43,75653.93,96.62,,,,1.13,1.56
2000,KACZMARCZYK,21192,1154,0.43,75654.36,97.4,,,0.0,1.65,0.61
2000,KRIEGEL,21192,1154,0.43,75654.79,98.79,0.0,,0.0,,0.69
2000,LUCIEN,21192,1154,0.43,75655.21,21.92,68.46,,,5.89,2.17
2000,PAZOS,21192,1154,0.43,75655.64,17.68,,,0.43,0.43,81.28
2000,PENFIELD,21192,1154,0.43,75656.07,94.11,2.86,0.52,0.43,0.95,1.13
2000,RACICOT,21192,1154,0.43,75656.5,97.23,,,0.52,0.61,1.39
2000,REIGHARD,21192,1154,0.43,75656.93,96.01,0.52,,,1.73,1.3
2000,RIDOUT,21192,1154,0.43,75657.35,85.62,10.31,0.78,0.43,1.82,1.04
2000,WIGINTON,21192,1154,0.43,75657.78,94.37,1.65,,,1.65,1.47
2000,ANTWINE,21209,1153,0.43,75658.21,31.14,66.09,,,1.82,0.52
2000,ATER,21209,1153,0.43,75658.64,94.62,2.08,0.61,,2.17,
2000,BANKERT,21209,1153,0.43,75659.06,98.01,0.43,,,0.87,0.43
2000,BLEAU,21209,1153,0.43,75659.49,94.88,2.17,,,1.47,0.87
2000,BROD,21209,1153,0.43,75659.92,96.53,,,,1.3,1.39
2000,CALIXTE,21209,1153,0.43,75660.35,1.04,88.29,,,7.03,3.21
2000,CROSSLIN,21209,1153,0.43,75660.77,87.51,8.24,,1.13,2.17,
2000,CUPPS,21209,1153,0.43,75661.2,93.32,1.04,0.61,2.17,2.25,0.61
2000,EMIGH,21209,1153,0.43,75661.63,94.97,0.95,,,1.3,2.17
2000,FAULKS,21209,1153,0.43,75662.06,44.93,50.3,,,2.34,1.65
2000,HAMAD,21209,1153,0.43,75662.48,67.22,,3.64,,22.64,3.3
2000,JAGGER,21209,1153,0.43,75662.91,95.23,1.21,0.95,0.43,1.39,0.78
2000,JUNKIN,21209,1153,0.43,75663.34,97.48,,,,0.87,1.13
2000,KOEPPEL,21209,1153,0.43,75663.76,97.48,,0.87,0.0,,1.21
2000,KOWALESKI,21209,1153,0.43,75664.19,97.75,0.0,,0.78,1.04,
2000,LEAVENS,21209,1153,0.43,75664.62,93.58,1.73,0.78,0.78,1.91,1.21
2000,LEIFER,21209,1153,0.43,75665.05,96.79,,,,1.91,0.78
2000,LIES,21209,1153,0.43,75665.47,94.88,1.91,,,0.78,1.65
2000,LIPPOLD,21209,1153,0.43,75665.9,94.8,0.0,0.43,0.61,1.3,2.86
2000,PELLOT,21209,1153,0.43,75666.33,10.41,4.08,,,0.61,84.48
2000,VANNEST,21209,1153,0.43,75666.76,95.75,,,0.87,0.43,2.6
2000,ARSENEAU,21230,1152,0.43,75667.18,95.83,,,0.69,1.65,1.04
2000,BUZARD,21230,1152,0.43,75667.61,94.7,,,0.78,1.3,2.43
2000,DELANGE,21230,1152,0.43,75668.04,95.57,0.52,0.87,0.69,0.95,1.39
2000,EWALT,21230,1152,0.43,75668.46,95.4,,,0.95,0.95,2.0
2000,GUNDY,21230,1152,0.43,75668.89,75.43,21.35,,,1.74,0.69
2000,HILLEN,21230,1152,0.43,75669.32,91.67,2.6,1.65,,2.6,
2000,HOGANS,21230,1152,0.43,75669.75,14.32,78.47,0.43,0.0,4.69,2.08
2000,MERLIN,21230,1152,0.43,75670.17,70.05,2.78,0.78,0.43,1.65,24.31
2000,OLCOTT,21230,1152,0.43,75670.6,96.96,0.0,0.61,0.69,1.22,0.52
2000,PERSING,21230,1152,0.43,75671.03,96.7,,0.87,,0.52,1.3
2000,PURSEL,21230,1152,0.43,75671.45,94.62,,0.43,,1.56,3.04
2000,ROHRS,21230,1152,0.43,75671.88,96.61,,0.52,,1.48,1.13
2000,SISEMORE,21230,1152,0.43,75672.31,93.06,,,2.08,2.6,1.65
2000,VILCHEZ,21230,1152,0.43,75672.74,4.51,,0.43,,0.78,93.84
2000,BERNATH,21244,1151,0.43,75673.16,96.26,0.0,1.22,0.0,1.3,1.22
2000,GIBBINS,21244,1151,0.43,75673.59,91.83,2.26,0.43,1.48,2.43,1.56
2000,LARSSON,21244,1151,0.43,75674.02,94.27,,0.96,,2.52,1.91
2000,LIKE,21244,1151,0.43,75674.44,84.01,8.6,3.39,0.43,2.09,1.48
2000,ROSENBALM,21244,1151,0.43,75674.87,95.92,1.3,,,0.61,1.82
2000,SAVIDGE,21244,1151,0.43,75675.3,94.01,,,0.52,2.17,2.78
2000,STROHMEYER,21244,1151,0.43,75675.72,96.7,,,0.96,0.78,1.22
2000,TRENTHAM,21244,1151,0.43,75676.15,97.57,,,0.52,0.96,0.7
2000,WOOLVERTON,21244,1151,0.43,75676.58,95.66,1.65,,,1.3,0.7
2000,WOTRING,21244,1151,0.43,75677.0,97.05,,0.52,,1.22,0.61
2000,BOSTER,21254,1150,0.43,75677.43,93.74,0.52,1.04,0.78,2.0,1.91
2000,BURTIS,21254,1150,0.43,75677.85,91.57,5.13,,,1.13,1.74
2000,FOUCHE,21254,1150,0.43,75678.28,67.57,26.61,0.43,0.43,3.83,1.13
2000,GLORE,21254,1150,0.43,75678.71,91.83,4.35,,,1.57,1.83
2000,KHATRI,21254,1150,0.43,75679.13,3.04,,88.78,,6.96,1.13
2000,LENGEL,21254,1150,0.43,75679.56,98.78,,,0.0,,0.61
2000,MARCHMAN,21254,1150,0.43,75679.99,76.7,19.04,,,1.39,2.17
2000,OKAFOR,21254,1150,0.43,75680.41,1.39,94.78,,,3.22,
2000,PRIBYL,21254,1150,0.43,75680.84,98.52,,,0.0,,0.61
2000,RODEWALD,21254,1150,0.43,75681.27,95.83,,,2.0,0.87,0.7
2000,SEWALL,21254,1150,0.43,75681.69,94.26,2.96,,,0.96,1.04
2000,BELNAP,21265,1149,0.43,75682.12,96.87,,,,0.7,1.65
2000,CAFARO,21265,1149,0.43,75682.54,95.74,0.0,0.52,0.0,0.7,3.05
2000,HEIDEMANN,21265,1149,0.43,75682.97,97.82,,0.44,,0.61,0.78
2000,KRETZ,21265,1149,0.43,75683.4,94.87,,,0.0,0.87,3.74
2000,MATTIX,21265,1149,0.43,75683.82,89.38,6.7,0.52,0.61,1.83,0.96
2000,SEAWELL,21265,1149,0.43,75684.25,85.03,11.23,,,1.57,1.31
2000,SHINGLER,21265,1149,0.43,75684.67,86.42,10.53,,,1.22,1.39
2000,SQUARE,21265,1149,0.43,75685.1,11.23,84.16,,1.57,1.91,
2000,BELLUCCI,21273,1148,0.43,75685.52,95.47,,0.7,,1.83,1.57
2000,BUCKLEW,21273,1148,0.43,75685.95,97.04,,0.61,,0.7,1.31
2000,CASAVANT,21273,1148,0.43,75686.38,96.78,,,0.78,0.96,0.78
2000,CASSELS,21273,1148,0.43,75686.8,92.94,1.66,0.61,0.78,1.48,2.53
2000,CUSTARD,21273,1148,0.43,75687.23,62.72,32.49,,,2.09,1.48
2000,DAVANZO,21273,1148,0.43,75687.65,95.03,,,,0.78,3.57
2000,FAVOR,21273,1148,0.43,75688.08,58.01,30.23,6.27,0.87,2.61,2.0
2000,HOUT,21273,1148,0.43,75688.5,85.1,1.83,8.89,0.52,2.0,1.66
2000,KLEBER,21273,1148,0.43,75688.93,96.6,,0.78,,0.87,1.66
2000,KOEPPEN,21273,1148,0.43,75689.35,96.95,,1.05,,0.61,0.78
