state,year,name,sex,count,rank_within_sex,per_100k_within_sex
AL,2015,Alexis,F,47,98,240.8
AL,2015,Emery,F,47,98,240.8
AL,2015,Reagan,F,47,98,240.8
AL,2015,Gavin,M,58,100,252.2
AL,2015,Faith,F,46,101,235.7
AL,2015,Makayla,F,46,101,235.7
AL,2015,Cayden,M,57,101,247.8
AL,2015,Roman,M,57,101,247.8
AL,2015,Grace,F,45,103,230.5
AL,2015,Paris,F,45,103,230.5
AL,2015,Kameron,M,56,103,243.5
AL,2015,Tucker,M,56,103,243.5
AL,2015,Allie,F,44,105,225.4
AL,2015,Brooklynn,F,44,105,225.4
AL,2015,Sara,F,44,105,225.4
AL,2015,Sophie,F,44,105,225.4
AL,2015,Caden,M,54,105,234.8
AL,2015,Jayceon,M,54,105,234.8
AL,2015,Kaleb,M,54,105,234.8
AL,2015,Karson,M,54,105,234.8
AL,2015,Riley,M,54,105,234.8
AL,2015,Alaina,F,43,109,220.3
AL,2015,Charlee,F,43,109,220.3
AL,2015,Kylee,F,43,109,220.3
AL,2015,Ezra,M,53,110,230.4
AL,2015,Jayce,M,52,111,226.1
AL,2015,Jonah,M,52,111,226.1
AL,2015,Preston,M,52,111,226.1
AL,2015,Zachary,M,52,111,226.1
AL,2015,Claire,F,42,112,215.2
AL,2015,Lilly,F,42,112,215.2
AL,2015,Callie,F,41,114,210.0
AL,2015,Hazel,F,41,114,210.0
AL,2015,Vivian,F,41,114,210.0
AL,2015,Silas,M,51,115,221.7
AL,2015,Waylon,M,51,115,221.7
AL,2015,Zayden,M,51,115,221.7
AL,2015,Catherine,F,40,117,204.9
AL,2015,Clara,F,38,118,194.7
AL,2015,Finley,F,38,118,194.7
AL,2015,Kimberly,F,38,118,194.7
AL,2015,Maria,F,38,118,194.7
AL,2015,Rhett,M,49,118,213.0
AL,2015,Sebastian,M,49,118,213.0
AL,2015,Bennett,M,48,120,208.7
AL,2015,Braylon,M,48,120,208.7
AL,2015,Kaden,M,48,120,208.7
AL,2015,River,M,48,120,208.7
AL,2015,Camille,F,37,122,189.5
AL,2015,Maggie,F,37,122,189.5
AL,2015,Addilyn,F,36,124,184.4
AL,2015,Annabelle,F,36,124,184.4
AL,2015,Cora,F,36,124,184.4
AL,2015,Everly,F,36,124,184.4
AL,2015,Jada,F,36,124,184.4
AL,2015,Kennedi,F,36,124,184.4
AL,2015,Laila,F,36,124,184.4
AL,2015,Malaysia,F,36,124,184.4
AL,2015,Payton,F,36,124,184.4
AL,2015,George,M,46,124,200.0
AL,2015,Maddox,M,46,124,200.0
AL,2015,Corbin,M,45,126,195.6
AL,2015,Julian,M,45,126,195.6
AL,2015,King,M,45,126,195.6
AL,2015,Lincoln,M,45,126,195.6
AL,2015,Ryder,M,45,126,195.6
AL,2015,Angel,M,44,131,191.3
AL,2015,Caiden,M,44,131,191.3
AL,2015,Charlie,F,35,133,179.3
AL,2015,Eden,F,35,133,179.3
AL,2015,Ivy,F,35,133,179.3
AL,2015,Madeline,F,35,133,179.3
AL,2015,Presley,F,35,133,179.3
AL,2015,Abel,M,43,133,186.9
AL,2015,Antonio,M,43,133,186.9
AL,2015,Barrett,M,43,133,186.9
AL,2015,Blake,M,43,133,186.9
AL,2015,Braylen,M,43,133,186.9
AL,2015,Dawson,M,43,133,186.9
AL,2015,Alexa,F,34,138,174.2
AL,2015,Norah,F,34,138,174.2
AL,2015,Paislee,F,34,138,174.2
AL,2015,Raelyn,F,34,138,174.2
AL,2015,Ian,M,41,139,178.2
AL,2015,Rylan,M,41,139,178.2
AL,2015,Tanner,M,41,139,178.2
AL,2015,Kaydence,F,33,142,169.1
AL,2015,Kensley,F,33,142,169.1
AL,2015,Alex,M,40,142,173.9
AL,2015,Bryan,M,40,142,173.9
AL,2015,Bryce,M,40,142,173.9
AL,2015,Gracelynn,F,32,144,163.9
AL,2015,Kaitlyn,F,32,144,163.9
AL,2015,Kayleigh,F,32,144,163.9
AL,2015,Samantha,F,32,144,163.9
AL,2015,Gunner,M,39,145,169.6
AL,2015,Nathaniel,M,39,145,169.6
AL,2015,Weston,M,39,145,169.6
AL,2015,Adelyn,F,31,148,158.8
AL,2015,Collins,F,31,148,158.8
AL,2015,Emerson,F,31,148,158.8
AL,2015,Georgia,F,31,148,158.8
AL,2015,Gracie,F,31,148,158.8
AL,2015,Hayden,F,31,148,158.8
AL,2015,Jade,F,31,148,158.8
AL,2015,Lauryn,F,31,148,158.8
AL,2015,Ruby,F,31,148,158.8
AL,2015,Sawyer,F,31,148,158.8
AL,2015,Sydney,F,31,148,158.8
AL,2015,Axel,M,38,148,165.2
AL,2015,Eric,M,38,148,165.2
AL,2015,Richard,M,38,148,165.2
AL,2015,Wesley,M,38,148,165.2
AL,2015,Xavier,M,38,148,165.2
AL,2015,Charlie,M,37,153,160.9
AL,2015,Conner,M,37,153,160.9
AL,2015,Jaiden,M,37,153,160.9
AL,2015,Kason,M,37,153,160.9
AL,2015,Paxton,M,37,153,160.9
AL,2015,Stephen,M,37,153,160.9
AL,2015,Steven,M,37,153,160.9
AL,2015,Walker,M,37,153,160.9
AL,2015,Adeline,F,30,159,153.7
AL,2015,Baylee,F,30,159,153.7
AL,2015,Brianna,F,30,159,153.7
AL,2015,Hailey,F,30,159,153.7
AL,2015,Josie,F,30,159,153.7
AL,2015,Julia,F,30,159,153.7
AL,2015,Adam,M,36,161,156.5
AL,2015,Avery,M,36,161,156.5
AL,2015,Dominic,M,36,161,156.5
AL,2015,Ezekiel,M,36,161,156.5
AL,2015,Juan,M,36,161,156.5
AL,2015,Alexandria,F,29,165,148.6
AL,2015,Ansley,F,29,165,148.6
AL,2015,Molly,F,29,165,148.6
AL,2015,Rebecca,F,29,165,148.6
AL,2015,Amir,M,35,166,152.2
AL,2015,Bradley,M,35,166,152.2
AL,2015,Brooks,M,35,166,152.2
AL,2015,Clayton,M,35,166,152.2
AL,2015,Collin,M,35,166,152.2
AL,2015,Jeremy,M,35,166,152.2
AL,2015,Kenneth,M,35,166,152.2
AL,2015,Ryker,M,35,166,152.2
AL,2015,Genesis,F,28,169,143.4
AL,2015,Lila,F,28,169,143.4
AL,2015,Marlee,F,28,169,143.4
AL,2015,Saylor,F,28,169,143.4
AL,2015,Alivia,F,27,173,138.3
AL,2015,Angel,F,27,173,138.3
AL,2015,Ann,F,27,173,138.3
AL,2015,Brylee,F,27,173,138.3
AL,2015,Haven,F,27,173,138.3
AL,2015,Jasmine,F,27,173,138.3
AL,2015,Journee,F,27,173,138.3
AL,2015,Journey,F,27,173,138.3
AL,2015,Justice,F,27,173,138.3
AL,2015,Maci,F,27,173,138.3
AL,2015,Graham,M,34,174,147.8
AL,2015,Kayson,M,34,174,147.8
AL,2015,Paul,M,34,174,147.8
AL,2015,Cody,M,33,177,143.5
AL,2015,Major,M,33,177,143.5
AL,2015,Adrian,M,32,179,139.1
AL,2015,Elias,M,32,179,139.1
AL,2015,Jameson,M,32,179,139.1
AL,2015,Lawson,M,32,179,139.1
AL,2015,Marcus,M,32,179,139.1
AL,2015,Brynlee,F,26,183,133.2
AL,2015,Emory,F,26,183,133.2
AL,2015,Isabelle,F,26,183,133.2
AL,2015,Isla,F,26,183,133.2
AL,2015,Katie,F,26,183,133.2
AL,2015,Leighton,F,26,183,133.2
AL,2015,Luna,F,26,183,133.2
AL,2015,Millie,F,26,183,133.2
AL,2015,Miracle,F,26,183,133.2
AL,2015,Raegan,F,26,183,133.2
AL,2015,Jesse,M,31,184,134.8
AL,2015,Cohen,M,30,185,130.4
AL,2015,Dakota,M,30,185,130.4
AL,2015,Grady,M,30,185,130.4
AL,2015,Judah,M,30,185,130.4
AL,2015,Princeton,M,30,185,130.4
AL,2015,Emmett,M,29,190,126.1
AL,2015,Garrett,M,29,190,126.1
AL,2015,Jose,M,29,190,126.1
AL,2015,Maxwell,M,29,190,126.1
AL,2015,Patrick,M,29,190,126.1
AL,2015,Trenton,M,29,190,126.1
AL,2015,Tyson,M,29,190,126.1
AL,2015,Alana,F,25,193,128.1
AL,2015,Cali,F,25,193,128.1
AL,2015,Gabrielle,F,25,193,128.1
AL,2015,Harley,F,25,193,128.1
AL,2015,Lyla,F,25,193,128.1
AL,2015,Lyric,F,25,193,128.1
AL,2015,Melanie,F,25,193,128.1
AL,2015,Melody,F,25,193,128.1
AL,2015,Summer,F,25,193,128.1
AL,2015,Colin,M,28,197,121.7
AL,2015,Edward,M,28,197,121.7
AL,2015,Everett,M,28,197,121.7
AL,2015,Grant,M,28,197,121.7
AL,2015,Johnathan,M,28,197,121.7
AL,2015,Max,M,28,197,121.7
AL,2015,Anne,F,24,202,123.0
AL,2015,Aubrie,F,24,202,123.0
AL,2015,Kelsey,F,24,202,123.0
AL,2015,Mckenna,F,24,202,123.0
AL,2015,Mila,F,24,202,123.0
AL,2015,Raven,F,24,202,123.0
AL,2015,Jaden,M,27,203,117.4
AL,2015,Kai,M,27,203,117.4
AL,2015,Kyler,M,27,203,117.4
AL,2015,Kyrie,M,27,203,117.4
AL,2015,Messiah,M,27,203,117.4
AL,2015,Ana,F,23,208,117.8
AL,2015,Ashlyn,F,23,208,117.8
AL,2015,Delilah,F,23,208,117.8
AL,2015,Haley,F,23,208,117.8
AL,2015,Heaven,F,23,208,117.8
AL,2015,Kamryn,F,23,208,117.8
AL,2015,Parker,F,23,208,117.8
AL,2015,Shelby,F,23,208,117.8
AL,2015,Violet,F,23,208,117.8
AL,2015,Alan,M,26,208,113.0
AL,2015,Dallas,M,26,208,113.0
AL,2015,Holden,M,26,208,113.0
AL,2015,Jude,M,26,208,113.0
AL,2015,Keegan,M,26,208,113.0
AL,2015,Kyle,M,26,208,113.0
AL,2015,Peyton,M,26,208,113.0
AL,2015,Travis,M,26,208,113.0
AL,2015,Anderson,M,25,216,108.7
AL,2015,August,M,25,216,108.7
AL,2015,Brian,M,25,216,108.7
AL,2015,Chance,M,25,216,108.7
AL,2015,Jesus,M,25,216,108.7
AL,2015,Spencer,M,25,216,108.7
AL,2015,Addyson,F,22,217,112.7
AL,2015,Aliyah,F,22,217,112.7
AL,2015,Annie,F,22,217,112.7
AL,2015,Cassidy,F,22,217,112.7
AL,2015,Crimson,F,22,217,112.7
AL,2015,Kathryn,F,22,217,112.7
AL,2015,Kayla,F,22,217,112.7
AL,2015,Lillie,F,22,217,112.7
AL,2015,Lola,F,22,217,112.7
AL,2015,Madilyn,F,22,217,112.7
AL,2015,Mckinley,F,22,217,112.7
AL,2015,Rachel,F,22,217,112.7
AL,2015,Rose,F,22,217,112.7
AL,2015,Calvin,M,24,222,104.3
AL,2015,Dalton,M,24,222,104.3
AL,2015,Davis,M,24,222,104.3
AL,2015,Gage,M,24,222,104.3
AL,2015,Iker,M,24,222,104.3
AL,2015,Jasper,M,24,222,104.3
AL,2015,Jaylen,M,24,222,104.3
AL,2015,Luis,M,24,222,104.3
AL,2015,Lukas,M,24,222,104.3
AL,2015,Myles,M,24,222,104.3
AL,2015,Reid,M,24,222,104.3
AL,2015,Zion,M,24,222,104.3
AL,2015,Aniyah,F,21,230,107.6
AL,2015,Ansleigh,F,21,230,107.6
AL,2015,Bailee,F,21,230,107.6
AL,2015,Brielle,F,21,230,107.6
AL,2015,Destiny,F,21,230,107.6
AL,2015,Elena,F,21,230,107.6
AL,2015,Kadence,F,21,230,107.6
AL,2015,Katelyn,F,21,230,107.6
AL,2015,Makenna,F,21,230,107.6
AL,2015,Marley,F,21,230,107.6
AL,2015,Rosalie,F,21,230,107.6
AL,2015,Cason,M,23,234,100.0
AL,2015,Joel,M,23,234,100.0
AL,2015,Kash,M,23,234,100.0
AL,2015,Miles,M,23,234,100.0
AL,2015,Remington,M,23,234,100.0
AL,2015,Taylor,M,23,234,100.0
AL,2015,Walter,M,23,234,100.0
AL,2015,Zander,M,23,234,100.0
AL,2015,Amy,F,20,241,102.5
AL,2015,Cecilia,F,20,241,102.5
AL,2015,Evie,F,20,241,102.5
AL,2015,Jaliyah,F,20,241,102.5
AL,2015,Jayla,F,20,241,102.5
AL,2015,Kinley,F,20,241,102.5
AL,2015,Virginia,F,20,241,102.5
AL,2015,Carlos,M,22,242,95.6
AL,2015,Chandler,M,22,242,95.6
AL,2015,Damian,M,22,242,95.6
AL,2015,Derrick,M,22,242,95.6
AL,2015,Griffin,M,22,242,95.6
AL,2015,Leland,M,22,242,95.6
AL,2015,Skyler,M,22,242,95.6
AL,2015,Zane,M,22,242,95.6
AL,2015,Alexandra,F,19,248,97.3
AL,2015,Aurora,F,19,248,97.3
AL,2015,Brooke,F,19,248,97.3
AL,2015,Charleigh,F,19,248,97.3
AL,2015,Eliza,F,19,248,97.3
AL,2015,Frances,F,19,248,97.3
AL,2015,Heidi,F,19,248,97.3
AL,2015,Jordan,F,19,248,97.3
AL,2015,Kali,F,19,248,97.3
AL,2015,Kaliyah,F,19,248,97.3
AL,2015,Maddison,F,19,248,97.3
AL,2015,Mallory,F,19,248,97.3
AL,2015,Mya,F,19,248,97.3
AL,2015,Nova,F,19,248,97.3
AL,2015,Nyla,F,19,248,97.3
AL,2015,River,F,19,248,97.3
AL,2015,Ruth,F,19,248,97.3
AL,2015,Skyler,F,19,248,97.3
AL,2015,Aidan,M,21,250,91.3
AL,2015,Bryant,M,21,250,91.3
AL,2015,Declan,M,21,250,91.3
AL,2015,Giovanni,M,21,250,91.3
AL,2015,Jaxton,M,21,250,91.3
AL,2015,Judson,M,21,250,91.3
AL,2015,Leo,M,21,250,91.3
AL,2015,Raylan,M,21,250,91.3
AL,2015,Theodore,M,21,250,91.3
AL,2015,Vincent,M,21,250,91.3
AL,2015,Brady,M,20,260,86.9
AL,2015,Case,M,20,260,86.9
AL,2015,Colt,M,20,260,86.9
AL,2015,Corey,M,20,260,86.9
AL,2015,Devin,M,20,260,86.9
AL,2015,Diego,M,20,260,86.9
AL,2015,Israel,M,20,260,86.9
AL,2015,Ivan,M,20,260,86.9
AL,2015,Kamden,M,20,260,86.9
AL,2015,Kolton,M,20,260,86.9
AL,2015,Kyson,M,20,260,86.9
AL,2015,Mateo,M,20,260,86.9
AL,2015,Xander,M,20,260,86.9
AL,2015,Adriana,F,18,266,92.2
AL,2015,Bayleigh,F,18,266,92.2
AL,2015,Camila,F,18,266,92.2
AL,2015,Elaina,F,18,266,92.2
AL,2015,Erin,F,18,266,92.2
AL,2015,Gracelyn,F,18,266,92.2
AL,2015,Jenna,F,18,266,92.2
AL,2015,Josephine,F,18,266,92.2
AL,2015,Kassidy,F,18,266,92.2
AL,2015,Miriam,F,18,266,92.2
AL,2015,Selah,F,18,266,92.2
AL,2015,Baylor,M,19,273,82.6
AL,2015,Beau,M,19,273,82.6
AL,2015,Cole,M,19,273,82.6
AL,2015,Drake,M,19,273,82.6
AL,2015,Jensen,M,19,273,82.6
AL,2015,Leonardo,M,19,273,82.6
AL,2015,Zaiden,M,19,273,82.6
AL,2015,Zayne,M,19,273,82.6
AL,2015,Ada,F,17,277,87.1
AL,2015,Arya,F,17,277,87.1
AL,2015,Bryleigh,F,17,277,87.1
AL,2015,Chandler,F,17,277,87.1
AL,2015,Elise,F,17,277,87.1
AL,2015,Harmoni,F,17,277,87.1
AL,2015,Izabella,F,17,277,87.1
AL,2015,Jaycee,F,17,277,87.1
AL,2015,Kenzie,F,17,277,87.1
AL,2015,Kyndall,F,17,277,87.1
AL,2015,Laney,F,17,277,87.1
AL,2015,Macie,F,17,277,87.1
AL,2015,Maya,F,17,277,87.1
AL,2015,Reese,F,17,277,87.1
AL,2015,Aden,M,18,281,78.3
AL,2015,Braden,M,18,281,78.3
AL,2015,Dexter,M,18,281,78.3
AL,2015,Emmanuel,M,18,281,78.3
AL,2015,Fisher,M,18,281,78.3
AL,2015,Jamari,M,18,281,78.3
AL,2015,Jeffrey,M,18,281,78.3
AL,2015,Julius,M,18,281,78.3
AL,2015,Kendrick,M,18,281,78.3
AL,2015,Landen,M,18,281,78.3
AL,2015,Malik,M,18,281,78.3
AL,2015,Nash,M,18,281,78.3
AL,2015,Rowan,M,18,281,78.3
AL,2015,Seth,M,18,281,78.3
AL,2015,Titus,M,18,281,78.3
AL,2015,Trevor,M,18,281,78.3
AL,2015,Troy,M,18,281,78.3
AL,2015,Willie,M,18,281,78.3
AL,2015,Anastasia,F,16,291,82.0
AL,2015,Arabella,F,16,291,82.0
AL,2015,Braylee,F,16,291,82.0
AL,2015,Dakota,F,16,291,82.0
AL,2015,Dallas,F,16,291,82.0
AL,2015,Emersyn,F,16,291,82.0
AL,2015,Emmalyn,F,16,291,82.0
AL,2015,Jessica,F,16,291,82.0
AL,2015,Lilah,F,16,291,82.0
AL,2015,Logan,F,16,291,82.0
AL,2015,Madisyn,F,16,291,82.0
AL,2015,Maliyah,F,16,291,82.0
AL,2015,Melissa,F,16,291,82.0
AL,2015,Natalia,F,16,291,82.0
AL,2015,Raylee,F,16,291,82.0
AL,2015,Vanessa,F,16,291,82.0
AL,2015,Cayson,M,17,299,73.9
AL,2015,Gregory,M,17,299,73.9
AL,2015,Gunnar,M,17,299,73.9
AL,2015,Jared,M,17,299,73.9
AL,2015,Kylan,M,17,299,73.9
AL,2015,Landyn,M,17,299,73.9
AL,2015,Mark,M,17,299,73.9
AL,2015,Marshall,M,17,299,73.9
AL,2015,Miller,M,17,299,73.9
AL,2015,Reed,M,17,299,73.9
AL,2015,Terrance,M,17,299,73.9
AL,2015,Tristen,M,17,299,73.9
AL,2015,Adaline,F,15,307,76.8
AL,2015,Addisyn,F,15,307,76.8
AL,2015,Alicia,F,15,307,76.8
AL,2015,Bristol,F,15,307,76.8
AL,2015,Cadence,F,15,307,76.8
AL,2015,Camilla,F,15,307,76.8
AL,2015,Harleigh,F,15,307,76.8
AL,2015,Hattie,F,15,307,76.8
AL,2015,Isabel,F,15,307,76.8
AL,2015,Jocelyn,F,15,307,76.8
AL,2015,Julianna,F,15,307,76.8
AL,2015,Kaelyn,F,15,307,76.8
AL,2015,Kailee,F,15,307,76.8
AL,2015,Kate,F,15,307,76.8
AL,2015,Kynlee,F,15,307,76.8
AL,2015,Lailah,F,15,307,76.8
AL,2015,Maddie,F,15,307,76.8
AL,2015,Paisleigh,F,15,307,76.8
AL,2015,Skye,F,15,307,76.8
AL,2015,Tatum,F,15,307,76.8
AL,2015,Winter,F,15,307,76.8
AL,2015,Zion,F,15,307,76.8
AL,2015,Beckham,M,16,311,69.6
AL,2015,Brentley,M,16,311,69.6
AL,2015,Brycen,M,16,311,69.6
AL,2015,Cash,M,16,311,69.6
AL,2015,Daxton,M,16,311,69.6
AL,2015,Jake,M,16,311,69.6
AL,2015,Jamarcus,M,16,311,69.6
AL,2015,Jax,M,16,311,69.6
AL,2015,Knox,M,16,311,69.6
AL,2015,Lane,M,16,311,69.6
AL,2015,Maverick,M,16,311,69.6
AL,2015,Miguel,M,16,311,69.6
AL,2015,Phillip,M,16,311,69.6
AL,2015,Royal,M,16,311,69.6
AL,2015,Santiago,M,16,311,69.6
AL,2015,Sean,M,16,311,69.6
AL,2015,Andre,M,15,327,65.2
AL,2015,Colby,M,15,327,65.2
AL,2015,Donovan,M,15,327,65.2
AL,2015,Finn,M,15,327,65.2
AL,2015,Jaxen,M,15,327,65.2
AL,2015,Jordyn,M,15,327,65.2
AL,2015,Justice,M,15,327,65.2
AL,2015,Kade,M,15,327,65.2
AL,2015,Maximus,M,15,327,65.2
AL,2015,Nehemiah,M,15,327,65.2
AL,2015,Omari,M,15,327,65.2
AL,2015,Pierce,M,15,327,65.2
AL,2015,Porter,M,15,327,65.2
AL,2015,Shawn,M,15,327,65.2
AL,2015,Solomon,M,15,327,65.2
AL,2015,Abby,F,14,329,71.7
AL,2015,Amiyah,F,14,329,71.7
AL,2015,Angela,F,14,329,71.7
AL,2015,Ashley,F,14,329,71.7
AL,2015,Carlie,F,14,329,71.7
AL,2015,Carmen,F,14,329,71.7
AL,2015,Charli,F,14,329,71.7
AL,2015,Daleyza,F,14,329,71.7
AL,2015,Hallie,F,14,329,71.7
AL,2015,Henley,F,14,329,71.7
AL,2015,Jennifer,F,14,329,71.7
AL,2015,Kaleigh,F,14,329,71.7
AL,2015,Karlee,F,14,329,71.7
AL,2015,Karsyn,F,14,329,71.7
AL,2015,Kori,F,14,329,71.7
AL,2015,Lena,F,14,329,71.7
AL,2015,Liliana,F,14,329,71.7
AL,2015,Lynlee,F,14,329,71.7
AL,2015,Marilyn,F,14,329,71.7
AL,2015,Savanna,F,14,329,71.7
AL,2015,Tessa,F,14,329,71.7
AL,2015,Valerie,F,14,329,71.7
AL,2015,Zendaya,F,14,329,71.7
AL,2015,Andy,M,14,342,60.9
AL,2015,Brantlee,M,14,342,60.9
AL,2015,Canaan,M,14,342,60.9
AL,2015,Colten,M,14,342,60.9
AL,2015,Dean,M,14,342,60.9
AL,2015,Elliot,M,14,342,60.9
AL,2015,Ellis,M,14,342,60.9
AL,2015,Francisco,M,14,342,60.9
AL,2015,Houston,M,14,342,60.9
AL,2015,Jamarion,M,14,342,60.9
AL,2015,Jamison,M,14,342,60.9
AL,2015,Jasiah,M,14,342,60.9
AL,2015,Kamari,M,14,342,60.9
AL,2015,Kannon,M,14,342,60.9
AL,2015,Killian,M,14,342,60.9
AL,2015,Manuel,M,14,342,60.9
AL,2015,Nicolas,M,14,342,60.9
AL,2015,Peter,M,14,342,60.9
AL,2015,Phoenix,M,14,342,60.9
AL,2015,Raymond,M,14,342,60.9
AL,2015,Reginald,M,14,342,60.9
AL,2015,Ronald,M,14,342,60.9
AL,2015,Russell,M,14,342,60.9
AL,2015,Skylar,M,14,342,60.9
AL,2015,Terry,M,14,342,60.9
AL,2015,Warren,M,14,342,60.9
AL,2015,Zachariah,M,14,342,60.9
AL,2015,Adelaide,F,13,352,66.6
AL,2015,Alanna,F,13,352,66.6
AL,2015,Alayna,F,13,352,66.6
AL,2015,Amber,F,13,352,66.6
AL,2015,Andrea,F,13,352,66.6
AL,2015,Athena,F,13,352,66.6
AL,2015,Averie,F,13,352,66.6
AL,2015,Braelynn,F,13,352,66.6
AL,2015,Chelsea,F,13,352,66.6
AL,2015,Cheyenne,F,13,352,66.6
AL,2015,Eliana,F,13,352,66.6
AL,2015,Ember,F,13,352,66.6
AL,2015,Evangeline,F,13,352,66.6
AL,2015,Genevieve,F,13,352,66.6
AL,2015,Giselle,F,13,352,66.6
AL,2015,Hadleigh,F,13,352,66.6
AL,2015,Haylee,F,13,352,66.6
AL,2015,Jane,F,13,352,66.6
AL,2015,Jillian,F,13,352,66.6
AL,2015,Kelsie,F,13,352,66.6
AL,2015,Kimber,F,13,352,66.6
AL,2015,Madelynn,F,13,352,66.6
AL,2015,Malia,F,13,352,66.6
AL,2015,Marleigh,F,13,352,66.6
AL,2015,Mattie,F,13,352,66.6
AL,2015,Meredith,F,13,352,66.6
AL,2015,Paige,F,13,352,66.6
AL,2015,Taraji,F,13,352,66.6
AL,2015,Teagan,F,13,352,66.6
AL,2015,Vera,F,13,352,66.6
AL,2015,Vivienne,F,13,352,66.6
AL,2015,Zaniyah,F,13,352,66.6
AL,2015,Abraham,M,13,369,56.5
AL,2015,Asa,M,13,369,56.5
AL,2015,Cristian,M,13,369,56.5
AL,2015,Damien,M,13,369,56.5
AL,2015,Deacon,M,13,369,56.5
AL,2015,Elliott,M,13,369,56.5
AL,2015,Emerson,M,13,369,56.5
AL,2015,Fernando,M,13,369,56.5
AL,2015,Johnny,M,13,369,56.5
AL,2015,Leon,M,13,369,56.5
AL,2015,Martin,M,13,369,56.5
AL,2015,Roderick,M,13,369,56.5
AL,2015,Simon,M,13,369,56.5
AL,2015,Alejandro,M,12,382,52.2
AL,2015,Bentlee,M,12,382,52.2
AL,2015,Brayson,M,12,382,52.2
AL,2015,Cade,M,12,382,52.2
AL,2015,Cesar,M,12,382,52.2
AL,2015,Cornelius,M,12,382,52.2
AL,2015,Damon,M,12,382,52.2
AL,2015,Demetrius,M,12,382,52.2
AL,2015,Derek,M,12,382,52.2
AL,2015,Dorian,M,12,382,52.2
AL,2015,Eduardo,M,12,382,52.2
AL,2015,Jacoby,M,12,382,52.2
AL,2015,Josue,M,12,382,52.2
AL,2015,Keaton,M,12,382,52.2
AL,2015,Korbin,M,12,382,52.2
AL,2015,Lawrence,M,12,382,52.2
AL,2015,Lewis,M,12,382,52.2
AL,2015,Malcolm,M,12,382,52.2
AL,2015,Memphis,M,12,382,52.2
AL,2015,Mitchell,M,12,382,52.2
AL,2015,Oakley,M,12,382,52.2
AL,2015,Oscar,M,12,382,52.2
AL,2015,Prince,M,12,382,52.2
AL,2015,Addie,F,12,384,61.5
AL,2015,Alayah,F,12,384,61.5
AL,2015,Alina,F,12,384,61.5
AL,2015,Alison,F,12,384,61.5
AL,2015,Alissa,F,12,384,61.5
AL,2015,Amari,F,12,384,61.5
AL,2015,Arielle,F,12,384,61.5
AL,2015,Brynleigh,F,12,384,61.5
AL,2015,Caitlyn,F,12,384,61.5
AL,2015,Camryn,F,12,384,61.5
AL,2015,Delaney,F,12,384,61.5
AL,2015,Hope,F,12,384,61.5
AL,2015,Iris,F,12,384,61.5
AL,2015,Janiya,F,12,384,61.5
AL,2015,Kallie,F,12,384,61.5
AL,2015,Karter,F,12,384,61.5
AL,2015,Katelynn,F,12,384,61.5
AL,2015,Kyla,F,12,384,61.5
AL,2015,Lakelyn,F,12,384,61.5
AL,2015,Madalyn,F,12,384,61.5
AL,2015,Marissa,F,12,384,61.5
AL,2015,Michelle,F,12,384,61.5
AL,2015,Nadia,F,12,384,61.5
AL,2015,Scarlet,F,12,384,61.5
AL,2015,Shiloh,F,12,384,61.5
AL,2015,Talia,F,12,384,61.5
AL,2015,Tamia,F,12,384,61.5
AL,2015,Zoie,F,12,384,61.5
AL,2015,Abram,M,11,405,47.8
AL,2015,Alijah,M,11,405,47.8
AL,2015,Allen,M,11,405,47.8
AL,2015,Arthur,M,11,405,47.8
AL,2015,Beckett,M,11,405,47.8
AL,2015,Braylin,M,11,405,47.8
AL,2015,Brock,M,11,405,47.8
AL,2015,Casen,M,11,405,47.8
AL,2015,Clark,M,11,405,47.8
AL,2015,Curtis,M,11,405,47.8
AL,2015,Danny,M,11,405,47.8
AL,2015,Edgar,M,11,405,47.8
AL,2015,Felix,M,11,405,47.8
AL,2015,Finley,M,11,405,47.8
AL,2015,Frederick,M,11,405,47.8
AL,2015,Gael,M,11,405,47.8
AL,2015,Jakob,M,11,405,47.8
AL,2015,Javier,M,11,405,47.8
AL,2015,Javion,M,11,405,47.8
AL,2015,Jay,M,11,405,47.8
AL,2015,Jerry,M,11,405,47.8
AL,2015,Jon,M,11,405,47.8
AL,2015,Jonas,M,11,405,47.8
AL,2015,Kasen,M,11,405,47.8
AL,2015,Khalil,M,11,405,47.8
AL,2015,Kolby,M,11,405,47.8
AL,2015,Kylen,M,11,405,47.8
AL,2015,Lance,M,11,405,47.8
AL,2015,Legend,M,11,405,47.8
AL,2015,Mario,M,11,405,47.8
AL,2015,Pedro,M,11,405,47.8
AL,2015,Randall,M,11,405,47.8
AL,2015,Ricky,M,11,405,47.8
AL,2015,Ridge,M,11,405,47.8
AL,2015,Shane,M,11,405,47.8
AL,2015,Shepherd,M,11,405,47.8
AL,2015,Talon,M,11,405,47.8
AL,2015,Victor,M,11,405,47.8
AL,2015,Wilson,M,11,405,47.8
AL,2015,Abbie,F,11,412,56.4
AL,2015,Abbigail,F,11,412,56.4
AL,2015,Allyson,F,11,412,56.4
AL,2015,Amaya,F,11,412,56.4
AL,2015,Aniya,F,11,412,56.4
AL,2015,Annabella,F,11,412,56.4
AL,2015,Annalise,F,11,412,56.4
AL,2015,Brinley,F,11,412,56.4
AL,2015,Daisy,F,11,412,56.4
AL,2015,Emilee,F,11,412,56.4
AL,2015,Emilia,F,11,412,56.4
AL,2015,Gemma,F,11,412,56.4
