ID,Hashtag
788939670340206592,lovetrumpshate
788938715762655232,lovetrumpshate
788936355250405376,lovetrumpshate
788934939844681729,debate
788933789934350336,debate
788933120116613120,shewon
788932179082567680,debatenight
788932179082567680,shewon
788931981446877184,debatenight
788930153686659072,debatenight
788928930082353153,debatenight
788927611523198976,debatenight
788926986160832512,debatenight
788926196297953281,debatenight
788925767308763140,debatenight
788925659187933184,debatenight
788924955744407552,debatenight
788924215084912640,debatenight
788921932590768129,debatenight
788919143949008898,debate
788918723512004608,debatenight
788918552979972098,debatenight
788917874521931776,debatenight
788917632732893185,debatenight
788917471399014402,debatenight
788916809571401728,debatenight
788916311149666306,debatenight
788915810110676993,debatenight
788914509348016132,debatenight
788914346403454976,debatenight
788914026940104709,debatenight
788913644553826305,debatenight
788913204361658369,debate
788913047817576448,debatenight
788911842668244992,debatenight
788911522097590272,debate
788911026288943104,debatenight
788909459586314240,debatenight
788908632838664192,debatenight
788906579156463617,debatenight
788902939683348480,debate
788895879784697857,debatenight
788888671583866880,debatenight
788867888182505476,debate
788816939858661376,debates
788798168586555392,debate
788790049232023557,debate
788758537799360512,debate
788538659356180481,broadwayforhillary
788469884510408704,imwithher
788378589196611584,womenwhodare
788093082004848640,imwithher
788093082004848640,strongertogether
787819158444572672,election2016
787774482035474432,100yearsstrong
787736276925616128,100yearsstrong
786956397766385665,strongertogether
786949375356506112,ohvotesearly
786301618690134018,strongertogether
786241116878221312,ohhillyes
786241116878221312,hrcle
786226653659860992,ohvotesearly
786220811606646784,ohvotesearly
785986459522232320,bornperfect
785960597934313472,yomkippur
785954606283001856,nationalcomingoutday
785931869145538560,imwithher
785914062315991040,dayofthegirl
785894612686757888,nationalcomingoutday
785888840842174464,dayofthegirl
785621538951208960,thetyleroakleyshow
785533816618311680,debates
785325012152713216,debate
785319835899232256,imwithher
785319835899232256,debate
785318721430622209,debate
785314883793477633,debate
785312169944616961,debate
785310793147551744,shewon
785310793147551744,debate
785310023773741056,debate
785309814574419968,debate
785308517624385541,debatenight
785308391363252224,debate
785307258771111938,debate
785306003629891584,debate
785305068287430656,debate
785304593655824384,debate
785303515635847168,debate
785302513448878081,debate
785302136246657026,debate
785300860771368961,debate
785300425520152576,debate
785299645467660288,debate
785299134127468544,debate
785298690990809088,debate
785298458001477633,debate
785298347804520448,debate
785298033948909568,debate
785297698408787968,debate
785296443162632192,debate
785295909059981316,debate
785295514359197696,debate
785294806826225664,debate
785293394096578560,debate
785292291300810754,debate
785292120957550592,debate
785290600077754368,debate
785290249186443264,debate
785289756078903296,debate
785289130372636672,debate
785288241167597568,debate
785286946113384448,debate
785286087476449280,debate
785286087476449280,strongertogether
785285698215698434,debate
785282982261190656,debate
785279010041323521,debate
785272428905791489,debate
785266443898220544,debate
785262588338634752,debate
785258590726742017,debates
784098936248209408,1000blackgirlbooks
784030620355792896,iwillvote
784011825327312900,matthew
783770437985693697,vpdebate
783766031642849280,parisagreement
783758773256986624,vpdebate
783747587799126016,worldteachersday
783724557597339648,vpdebate
783701297799262208,vpdebate
783680423884951552,vpdebate
783669207040946176,vpdebate
783645247247114240,vpdebate
783527776846577664,vpdebate
783522622785085441,vpdebate
783518642872913920,vpdebate
783509903738544128,vpdebate
783505579188817920,vpdebate
783501978974453761,pence
783501978974453761,vpdebate
783499218723958784,vpdebate
783498441058054144,vpdebate
783497876374712320,reprorights
783497876374712320,vpdebate
783497314816196608,vpdebate
783497062247718912,vpdebate
783496470540460032,vpdebate
783496470540460032,imwithtim
783496470540460032,imwithher
783494516363890688,vpdebate
783493258206932992,vpdebate
783492219839938560,vpdebate
783491578736283649,vpdebate
783490460580999168,vpdebate
783488978850811905,vpdebate
783488663585972224,vpdebate
783485209807298560,vpdebate
783484416165314560,vpdebate
783484177987633152,vpdebate
783483098709262336,vpdebate
783482536701915136,vpdebate
783482174351806464,vpdebate
783480699894521856,vpdebate
783479569907089408,vpdebate
783479468170043392,vpdebate
783478562938613760,vpdebate
783478365479198720,vpdebate
783477911085080576,vpdebate
783476841160007680,vpdebate
783476247758331904,vpdebate
783475348331700224,vpdebate
783475030378307584,vpdebate
783474948845305856,vpdebate
783473957617954820,vpdebate
783469843999842309,vpdebate
783468914487492609,vpdebate
783467857745149952,vpdebate
783466351650279424,vpdebate
783464843743485952,vpdebate
783450692879081472,vpdebate
783336015972986880,vpdebate
783320814477279234,vpdebate
783287712405155841,vpdebate
782943364455002112,goodtrouble
782015114119680000,beboldendhyde
781973124921303040,the411
781563964803211264,lovetrumpshate
781539968401412096,withherfirst
781280343051608064,imwithher
781280343051608064,stamina
781280343051608064,thegreatest
780959266052173830,juntossepuede
780940026867769344,elections2016
780883582051123200,nationalvoterregistrationday
780840847256453120,nationalvoterregistrationday
780832403392790529,lovetrumpshate
780831901204484097,strongertogether
780824346310877184,nationalvoterregistrationday
780823097498796034,nationalvoterregistrationday
780819344553107456,debates2016
780819344553107456,nationalvoterregistrationday
780812840529723392,shewon
780806581650878464,iregistered
780800117867683841,nationalvoterregistrationday
780797677009244160,shewon
780794828007305217,nationalvoterregistrationday
780787312460464129,shewon
780782299524792320,shewon
780746901591199744,shewon
780637326921830400,debatenight
780619128210087937,debatenight
780616114120294400,debatenight
780613300086276096,debatenight
780611407221960704,debatenight
780606592337252352,imwithher
780606012667691008,debatenight
780600557325156353,debatenight
780599274384027648,debatenight
780597846814982144,debatenight
780597333650239488,debatenight
780596663345905664,debatenight
780595314210267137,debatenight
780594655318638592,debatenight
780594447427960833,debatenight
780593967737999361,debate
780592014639456256,debate
780591277620551680,debatenight
780589899518967808,debatenight
780589100483145728,debate
780588840201388032,debatenight
780588262402424832,debatenight
780588035805175808,debatenight
780587655109181440,debatenight
780586814126034945,debatenight
780586553836003333,debatenight
780586416476676098,debatenight
780585423764647936,debatenight
780583951647768577,debatenight
780582940732424192,debatenight
780582086231126016,debatenight
780579726389809152,debate
780579514938261504,debatenight
780577643456565248,debatenight
780577456080166912,debatenight
780576756713549824,debate
780575611085582336,debatenight
780575331996532737,debatenight
780573935582707712,debatenight
780570465681235968,debatenight
780565409623924736,debatenight
780551112386633728,debatenight
780527183030849536,debatenight
780504737980485632,debatenight
780446051992043521,debatenight
780439472009801728,debatenight
780431767710928897,debatenight
780427115325980672,debatenight
780377725328625664,debates2016
780167921746210816,lovetrumpshate
779734296160530432,lovetrumpshate
779485052216471552,declareyourambition
779399176564113408,opioidawarenessweek
778976591770714112,ada
778976591770714112,imwithher
778976591770714112,cripthevote
778286389448339457,terencecrutcher
778251997019537408,unga
777247994856996864,hispanicheritagemonth
776536090643689472,hispanicheritagemonth
776248216597721088,librarianofcongress
776231971022376960,wetrumphate
775795472732659712,election2016
774349582981558273,lovetrumpshate
773694664960577536,nbcnewsforum
773693758265262080,nbcnewsforum
773687086633390080,nbcnewsforum
773685541271379968,nbcnewsforum
773685017042096128,nbcnewsforum
773684415054708736,nbcnewsforum
773683291899719681,nbcnewsforum
773679891434856448,nbcnewsforum
773678952992894977,nbcnewsforum
773678507826307072,nbcnewsforum
773677916563578880,nbcnewsforum
773676288624254976,nbcnewsforum
773673141323399168,nbcnewsforum
772873887214407680,laborday
770299979533586432,rip
770299979533586432,juangabriel
770299979533586432,divodejuarez
769988687883100161,goodtrouble
769706768041709568,strongertogether
769602086120132608,strongertogether
769262968664010752,womensequalityday
769225563969957888,womensequalityday
769211873283551232,womensequalityday
769194879448604672,womensequalityday
768950705705062401,nps100
768810545688567808,nps100
768238143669669888,imwithher
768201120133046272,diwali
768178673316990976,blackwomensequalpay
768148628158443520,laflood
768098669316931584,smallbiz
766749220590219265,whd
766392618712461312,rosanelleaton
765294117647777792,daca
765266030461607940,extremevetting
764162285485092864,youthday
763906007600803840,tbt
762707643488202752,nevertrump
762376039741919232,purpleheartday
762361057394458624,imwithhernandez
762339357151924225,virwinia
762274629931134978,senddonaldtospace
762048829403389952,demconvention
762039821355327488,restorethevra
761958147602968576,ugpride2016
761956307054235648,restorethevra
761610901178974208,nabjnahj16
760504604027215872,demconvention
760492165957095424,demconvention
760492165957095424,imwithher
759444703397969920,imwithher
759401855046868992,khizrkhan
758856080793317378,strongertogether
758836472325615616,demconvention
758804822954954752,demsinphilly
758798983628075008,demsinphilly
758789826015535104,demconvention
758789826015535104,demsinphilly
758705050294312960,demsinphilly
758469198771318784,demsinphilly
758452780990402560,stopgunviolence
758451939386527744,enough
